trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
326297060,14,1898,Oakville GO via Great Lakes,,0,5623306,shp-140-01,1,1
326298060,14,1898,Oakville GO,,0,5623306,shp-140-03,1,1
326299060,14,1898,Oakville GO via Great Lakes,,0,5636006,shp-140-01,1,1
326300060,14,1898,Oakville GO via Great Lakes,,0,5624606,shp-140-01,1,1
326301060,14,1898,Oakville GO,,0,5636006,shp-140-03,1,1
326302060,14,1898,Oakville GO,,0,5624606,shp-140-03,1,1
326303060,14,1898,Oakville GO via Great Lakes,,0,5638806,shp-140-01,1,1
326304060,14,1898,Oakville GO,,0,5638806,shp-140-03,1,1
326305060,14,1898,Oakville GO via Great Lakes,,0,5623006,shp-140-01,1,1
326306060,14,1898,Oakville GO,,0,5623006,shp-140-03,1,1
326307060,14,1898,Oakville GO via Great Lakes,,0,5624606,shp-140-01,1,1
326308060,14,1898,Oakville GO,,0,5624606,shp-140-03,1,1
326309060,14,1898,Oakville GO via Great Lakes,,0,5624406,shp-140-01,1,1
326310060,14,1898,Oakville GO,,0,5624406,shp-140-03,1,1
326311060,14,1898,Oakville GO via Great Lakes,,0,5624606,shp-140-01,1,1
326312060,14,1898,Oakville GO,,0,5624606,shp-140-03,1,1
326313060,14,1898,Oakville GO via Great Lakes,,0,5636006,shp-140-01,1,1
326314060,14,1898,Oakville GO,,0,5636006,shp-140-03,1,1
326315060,14,1898,Oakville GO via Great Lakes,,0,5624606,shp-140-01,1,1
326316060,14,1898,Oakville GO,,0,5624606,shp-140-03,1,1
35195060,14,1898,Oakville GO,,0,5638406,shp-140-05,1,1
169252060,14,1898,Appleby GO via Great Lakes,,1,5636706,shp-140-52,1,1
169254060,14,1898,Appleby GO via Great Lakes,,1,5624206,shp-140-52,1,1
169256060,14,1898,Appleby GO via Great Lakes,,1,5636706,shp-140-52,1,1
169258060,14,1898,Appleby GO via Great Lakes,,1,5624206,shp-140-52,1,1
169260060,14,1898,Appleby GO via Great Lakes,,1,5603506,shp-140-52,1,1
169262060,14,1898,Appleby GO via Great Lakes,,1,5624206,shp-140-52,1,1
169264060,14,1898,Appleby GO via Great Lakes,,1,5632306,shp-140-52,1,1
169270060,14,1898,Appleby GO via Great Lakes,,1,5624706,shp-140-52,1,1
169272060,14,1898,Appleby GO via Great Lakes,,1,5624106,shp-140-52,1,1
169274060,14,1898,Appleby GO via Great Lakes,,1,5631406,shp-140-52,1,1
169276060,14,1898,Appleby GO via Great Lakes,,1,5638806,shp-140-52,1,1
169277060,14,1898,Appleby GO via Great Lakes,,1,5624606,shp-140-52,1,1
169278060,14,1898,Appleby GO via Great Lakes,,1,5636006,shp-140-52,1,1
169279060,14,1898,Appleby GO via Great Lakes,,1,5624606,shp-140-52,1,1
220785060,14,1898,Appleby GO via Great Lakes,,1,5636706,shp-140-51,1,1
220787060,14,1898,Appleby GO via Great Lakes,,1,5623306,shp-140-51,1,1
220789060,14,1898,Appleby GO via Great Lakes,,1,5624206,shp-140-51,1,1
220790060,14,1898,Appleby GO via Great Lakes,,1,5636706,shp-140-52,1,1
220792060,14,1898,Appleby GO via Great Lakes,,1,5623306,shp-140-52,1,1
220794060,14,1898,Appleby GO via Great Lakes,,1,5624206,shp-140-52,1,1
220795060,14,1898,Appleby GO via Great Lakes,,1,5624306,shp-140-51,1,1
220796060,14,1898,Appleby GO via Great Lakes,,1,5624306,shp-140-52,1,1
220799060,14,1898,Appleby GO via Great Lakes,,1,5620606,shp-140-51,1,1
220800060,14,1898,Appleby GO via Great Lakes,,1,5620606,shp-140-52,1,1
326317060,14,1898,Appleby GO via Great Lakes,,1,5620606,shp-140-52,1,1
72332060,14,1898,Appleby GO via Great Lakes,,1,5636706,shp-140-52,1,1
72337060,14,1898,Appleby GO via Great Lakes,,1,5624206,shp-140-52,1,1
73052060,14,1898,Appleby GO via Great Lakes,,1,5620606,shp-140-51,1,1
73058060,14,1898,Appleby GO via Great Lakes,,1,5636706,shp-140-51,1,1
73060060,14,1898,Appleby GO via Great Lakes,,1,5624206,shp-140-51,1,1
73062060,14,1898,Appleby GO via Great Lakes,,1,5603506,shp-140-51,1,1
73064060,14,1898,Appleby GO via Great Lakes,,1,5624206,shp-140-51,1,1
73066060,14,1898,Appleby GO via Great Lakes,,1,5632306,shp-140-51,1,1
76576060,14,1898,Appleby GO via Great Lakes,,1,5624706,shp-140-51,1,1
76578060,14,1898,Appleby GO via Great Lakes,,1,5624106,shp-140-51,1,1
76580060,14,1898,Appleby GO via Great Lakes,,1,5631406,shp-140-51,1,1
76581060,14,1898,Appleby GO via Great Lakes,,1,5638806,shp-140-51,1,1
76582060,14,1898,Appleby GO via Great Lakes,,1,5636006,shp-140-51,1,1
76586060,14,1898,Appleby GO via Great Lakes,,1,5624606,shp-140-51,1,1
76587060,14,1898,Appleby GO via Great Lakes,,1,5624606,shp-140-51,1,1
76591060,14,1898,Appleby GO via Great Lakes,,1,5636706,shp-140-51,1,1
76592060,14,1898,Appleby GO via Great Lakes,,1,5624206,shp-140-51,1,1
76593060,14,1898,Appleby GO via Great Lakes,,1,5636706,shp-140-51,1,1
76594060,14,1898,Appleby GO via Great Lakes,,1,5624206,shp-140-51,1,1
326101060,14A,1898,Oakville GO via Burloak,,0,5636706,shp-141-02,1,1
326102060,14A,1898,Oakville GO,,0,5636706,shp-141-03,1,1
326103060,14A,1898,Oakville GO via Burloak,,0,5623306,shp-141-01,1,1
326104060,14A,1898,Oakville GO,,0,5623306,shp-141-03,1,1
326105060,14A,1898,Oakville GO via Burloak,,0,5624206,shp-141-01,1,1
326106060,14A,1898,Oakville GO,,0,5624206,shp-141-03,1,1
326107060,14A,1898,Oakville GO via Burloak,,0,5620606,shp-141-01,1,1
326108060,14A,1898,Oakville GO,,0,5620606,shp-141-03,1,1
326109060,14A,1898,Oakville GO via Burloak,,0,5636706,shp-141-01,1,1
326110060,14A,1898,Oakville GO,,0,5636706,shp-141-03,1,1
326111060,14A,1898,Oakville GO via Burloak,,0,5623306,shp-141-01,1,1
326112060,14A,1898,Oakville GO,,0,5623306,shp-141-03,1,1
326113060,14A,1898,Oakville GO via Burloak,,0,5624206,shp-141-01,1,1
326114060,14A,1898,Oakville GO,,0,5624206,shp-141-03,1,1
326115060,14A,1898,Oakville GO via Burloak,,0,5636706,shp-141-01,1,1
326116060,14A,1898,Oakville GO,,0,5636706,shp-141-03,1,1
326117060,14A,1898,Oakville GO via Burloak,,0,5624206,shp-141-01,1,1
326118060,14A,1898,Oakville GO,,0,5624206,shp-141-03,1,1
326119060,14A,1898,Oakville GO via Burloak,,0,5636706,shp-141-01,1,1
326120060,14A,1898,Oakville GO,,0,5636706,shp-141-03,1,1
326121060,14A,1898,Oakville GO via Burloak,,0,5624206,shp-141-01,1,1
326122060,14A,1898,Oakville GO,,0,5624206,shp-141-03,1,1
326123060,14A,1898,Oakville GO via Burloak,,0,5636706,shp-141-01,1,1
326124060,14A,1898,Oakville GO,,0,5636706,shp-141-03,1,1
326125060,14A,1898,Oakville GO via Burloak,,0,5624206,shp-141-01,1,1
326126060,14A,1898,Oakville GO,,0,5624206,shp-141-03,1,1
326127060,14A,1898,Oakville GO via Burloak,,0,5603506,shp-141-01,1,1
326128060,14A,1898,Oakville GO,,0,5603506,shp-141-03,1,1
326130060,14A,1898,Oakville GO via Burloak,,0,5624206,shp-141-01,1,1
326131060,14A,1898,Oakville GO,,0,5624206,shp-141-03,1,1
326132060,14A,1898,Oakville GO via Burloak,,0,5632306,shp-141-01,1,1
326133060,14A,1898,Oakville GO,,0,5632306,shp-141-03,1,1
326134060,14A,1898,Oakville GO via Burloak,,0,5624306,shp-141-01,1,1
326135060,14A,1898,Oakville GO,,0,5624306,shp-141-03,1,1
326136060,14A,1898,Oakville GO via Burloak,,0,5624706,shp-141-01,1,1
326137060,14A,1898,Oakville GO,,0,5624706,shp-141-03,1,1
326138060,14A,1898,Oakville GO via Burloak,,0,5636006,shp-141-01,1,1
326139060,14A,1898,Oakville GO,,0,5636006,shp-141-03,1,1
326052060,14A,1898,Appleby GO via Burloak,,1,5623406,shp-141-51,1,1
326053060,14A,1898,Appleby GO via Burloak,,1,5623406,shp-141-52,1,1
326054060,14A,1898,Appleby GO via Burloak,,1,5624106,shp-141-51,1,1
326055060,14A,1898,Appleby GO via Burloak,,1,5624106,shp-141-52,1,1
326056060,14A,1898,Appleby GO via Burloak,,1,5636406,shp-141-51,1,1
326057060,14A,1898,Appleby GO via Burloak,,1,5636406,shp-141-52,1,1
326058060,14A,1898,Appleby GO via Burloak,,1,5623506,shp-141-51,1,1
326059060,14A,1898,Appleby GO via Burloak,,1,5623506,shp-141-52,1,1
326060060,14A,1898,Appleby GO via Burloak,,1,5610106,shp-141-51,1,1
326061060,14A,1898,Appleby GO via Burloak,,1,5610106,shp-141-52,1,1
326062060,14A,1898,Appleby GO via Burloak,,1,5623306,shp-141-51,1,1
326063060,14A,1898,Appleby GO via Burloak,,1,5623306,shp-141-52,1,1
326064060,14A,1898,Appleby GO via Burloak,,1,5620606,shp-141-51,1,1
326065060,14A,1898,Appleby GO via Burloak,,1,5620606,shp-141-52,1,1
326066060,14A,1898,Appleby GO via Burloak,,1,5623306,shp-141-51,1,1
326067060,14A,1898,Appleby GO via Burloak,,1,5623306,shp-141-52,1,1
326068060,14A,1898,Appleby GO via Burloak,,1,5620606,shp-141-51,1,1
326069060,14A,1898,Appleby GO via Burloak,,1,5620606,shp-141-52,1,1
326070060,14A,1898,Appleby GO via Burloak,,1,5623306,shp-141-51,1,1
326071060,14A,1898,Appleby GO via Burloak,,1,5623306,shp-141-52,1,1
326072060,14A,1898,Appleby GO via Burloak,,1,5620606,shp-141-51,1,1
326073060,14A,1898,Appleby GO via Burloak,,1,5620606,shp-141-52,1,1
326074060,14A,1898,Appleby GO via Burloak,,1,5623306,shp-141-51,1,1
326075060,14A,1898,Appleby GO via Burloak,,1,5623306,shp-141-52,1,1
326076060,14A,1898,Appleby GO via Burloak,,1,5636006,shp-141-51,1,1
326077060,14A,1898,Appleby GO via Burloak,,1,5636006,shp-141-52,1,1
326078060,14A,1898,Appleby GO via Burloak,,1,5624606,shp-141-51,1,1
326079060,14A,1898,Appleby GO via Burloak,,1,5624606,shp-141-52,1,1
326080060,14A,1898,Appleby GO via Burloak,,1,5638806,shp-141-51,1,1
326081060,14A,1898,Appleby GO via Burloak,,1,5638806,shp-141-52,1,1
326082060,14A,1898,Appleby GO via Burloak,,1,5623006,shp-141-51,1,1
326083060,14A,1898,Appleby GO via Burloak,,1,5623006,shp-141-52,1,1
326084060,14A,1898,Appleby GO via Burloak,,1,5636006,shp-141-51,1,1
326085060,14A,1898,Appleby GO via Burloak,,1,5636006,shp-141-52,1,1
326086060,14A,1898,Appleby GO via Burloak,,1,5624606,shp-141-51,1,1
326087060,14A,1898,Appleby GO via Burloak,,1,5624606,shp-141-52,1,1
326088060,14A,1898,Appleby GO via Burloak,,1,5624406,shp-141-51,1,1
326091060,14A,1898,Appleby GO via Burloak,,1,5624406,shp-141-52,1,1
221052060,15,1898,Oakville GO,,1,5637306,shp-15-01,1,1
32352060,15,1898,Oakville GO,,1,5636606,shp-15-02,1,1
32355060,15,1898,Oakville GO,,1,5621606,shp-15-03,1,1
32356060,15,1898,Oakville GO,,1,5636606,shp-15-01,1,1
32358060,15,1898,Oakville GO,,1,5636906,shp-15-03,1,1
32362060,15,1898,Oakville GO,,1,5621606,shp-15-01,1,1
32363060,15,1898,Oakville GO,,1,5621306,shp-15-01,1,1
32367060,15,1898,Oakville GO,,1,5620506,shp-15-01,1,1
32369060,15,1898,Oakville GO,,1,5636606,shp-15-01,1,1
32375060,15,1898,Oakville GO,,1,5636906,shp-15-01,1,1
32378060,15,1898,Oakville GO,,1,5622206,shp-15-01,1,1
32382060,15,1898,Oakville GO,,1,5637006,shp-15-01,1,1
32386060,15,1898,Oakville GO,,1,5621606,shp-15-01,1,1
32387060,15,1898,Oakville GO,,1,5636606,shp-15-01,1,1
32392060,15,1898,Oakville GO,,1,5620506,shp-15-01,1,1
32394060,15,1898,Oakville GO,,1,5622706,shp-15-01,1,1
32397060,15,1898,Oakville GO,,1,5623506,shp-15-01,1,1
32399060,15,1898,Oakville GO,,1,5636606,shp-15-01,1,1
32403060,15,1898,Oakville GO,,1,5621606,shp-15-01,1,1
32405060,15,1898,Oakville GO,,1,5622206,shp-15-01,1,1
32409060,15,1898,Oakville GO,,1,5639106,shp-15-01,1,1
32411060,15,1898,Oakville GO,,1,5621306,shp-15-01,1,1
32416060,15,1898,Oakville GO,,1,5620506,shp-15-01,1,1
32417060,15,1898,Oakville GO,,1,5639706,shp-15-01,1,1
32421060,15,1898,Oakville GO,,1,5621606,shp-15-01,1,1
32423060,15,1898,Oakville GO,,1,5637306,shp-15-01,1,1
32425060,15,1898,Oakville GO,,1,5638406,shp-15-01,1,1
32430060,15,1898,Oakville GO,,1,5622606,shp-15-01,1,1
32433060,15,1898,Oakville GO,,1,5636106,shp-15-01,1,1
32436060,15,1898,Oakville GO,,1,5637306,shp-15-01,1,1
32440060,15,1898,Oakville GO,,1,5622506,shp-15-01,1,1
32443060,15,1898,Oakville GO,,1,5603506,shp-15-01,1,1
32445060,15,1898,Oakville GO,,1,5637306,shp-15-01,1,1
32450060,15,1898,Oakville GO,,1,5603506,shp-15-01,1,1
32451060,15,1898,RioCan Centre,,1,5636606,shp-15-51,1,1
32453060,15,1898,RioCan Centre,,1,5621606,shp-15-51,1,1
32456060,15,1898,RioCan Centre,,1,5621306,shp-15-51,1,1
32459060,15,1898,RioCan Centre,,1,5620506,shp-15-51,1,1
32461060,15,1898,RioCan Centre,,1,5636606,shp-15-51,1,1
32464060,15,1898,RioCan Centre,,1,5636906,shp-15-51,1,1
32470060,15,1898,RioCan Centre,,1,5637006,shp-15-51,1,1
32473060,15,1898,RioCan Centre,,1,5621606,shp-15-51,1,1
32475060,15,1898,RioCan Centre,,1,5636606,shp-15-51,1,1
32478060,15,1898,RioCan Centre,,1,5620506,shp-15-51,1,1
32480060,15,1898,RioCan Centre,,1,5622706,shp-15-51,1,1
32484060,15,1898,RioCan Centre,,1,5623506,shp-15-51,1,1
32486060,15,1898,RioCan Centre,,1,5636606,shp-15-51,1,1
32490060,15,1898,RioCan Centre,,1,5621606,shp-15-51,1,1
32492060,15,1898,RioCan Centre,,1,5622206,shp-15-51,1,1
32496060,15,1898,RioCan Centre,,1,5639106,shp-15-51,1,1
32500060,15,1898,RioCan Centre,,1,5620506,shp-15-51,1,1
32502060,15,1898,RioCan Centre,,1,5639706,shp-15-51,1,1
32507060,15,1898,RioCan Centre,,1,5621306,shp-15-51,1,1
32508060,15,1898,RioCan Centre,,1,5621606,shp-15-51,1,1
32513060,15,1898,RioCan Centre,,1,5637306,shp-15-51,1,1
32514060,15,1898,RioCan Centre,,1,5638406,shp-15-51,1,1
32517060,15,1898,RioCan Centre,,1,5622606,shp-15-51,1,1
32521060,15,1898,RioCan Centre,,1,5636106,shp-15-51,1,1
32522060,15,1898,RioCan Centre,,1,5622506,shp-15-51,1,1
32530060,15,1898,RioCan Centre,,1,5622206,shp-15-51,1,1
32536060,15,1898,RioCan Centre,,1,5637306,shp-15-51,1,1
32539060,15,1898,RioCan Centre,,1,5603506,shp-15-51,1,1
32541060,15,1898,RioCan Centre,,1,5637306,shp-15-51,1,1
72340060,15,1898,RioCan Centre,,1,5637306,shp-15-51,1,1
72341060,15,1898,RioCan Centre,,1,5603506,shp-15-51,1,1
220542060,17,1898,Downtown (Church & Dunn),,0,5635506,shp-17-01,1,1
220543060,17,1898,Downtown (Church & Dunn),,0,5621306,shp-17-01,1,1
220544060,17,1898,Downtown (Church & Dunn),,0,5602706,shp-17-01,1,1
220549060,17,1898,Downtown (Church & Dunn),,0,5602706,shp-17-01,1,1
32549060,17,1898,Downtown (Church & Dunn),,0,5636206,shp-17-01,1,1
32551060,17,1898,Downtown (Church & Dunn),,0,5623106,shp-17-01,1,1
32553060,17,1898,Downtown (Church & Dunn),,0,5636506,shp-17-01,1,1
32557060,17,1898,Downtown (Church & Dunn),,0,5622106,shp-17-01,1,1
32559060,17,1898,Downtown (Church & Dunn),,0,5623206,shp-17-01,1,1
32562060,17,1898,Downtown (Church & Dunn),,0,5636506,shp-17-01,1,1
32565060,17,1898,Downtown (Church & Dunn),,0,5623006,shp-17-01,1,1
32568060,17,1898,Downtown (Church & Dunn),,0,5622106,shp-17-01,1,1
32570060,17,1898,Downtown (Church & Dunn),,0,5623506,shp-17-01,1,1
32572060,17,1898,Downtown (Church & Dunn),,0,5637006,shp-17-01,1,1
32577060,17,1898,Downtown (Church & Dunn),,0,5623106,shp-17-01,1,1
32581060,17,1898,Downtown (Church & Dunn),,0,5636506,shp-17-01,1,1
32583060,17,1898,Downtown (Church & Dunn),,0,5620506,shp-17-01,1,1
32585060,17,1898,Downtown (Church & Dunn),,0,5621306,shp-17-01,1,1
32589060,17,1898,Downtown (Church & Dunn),,0,5636506,shp-17-01,1,1
32593060,17,1898,Downtown (Church & Dunn),,0,5637106,shp-17-01,1,1
32595060,17,1898,Downtown (Church & Dunn),,0,5620506,shp-17-01,1,1
32599060,17,1898,Downtown (Church & Dunn),,0,5635506,shp-17-01,1,1
32600060,17,1898,Downtown (Church & Dunn),,0,5600406,shp-17-01,1,1
32605060,17,1898,Downtown (Church & Dunn),,0,5621306,shp-17-01,1,1
32606060,17,1898,Downtown (Church & Dunn),,0,5622206,shp-17-01,1,1
32610060,17,1898,Downtown (Church & Dunn),,0,5622206,shp-17-01,1,1
32613060,17,1898,Downtown (Church & Dunn),,0,5602706,shp-17-01,1,1
32617060,17,1898,Downtown (Church & Dunn),,0,5635506,shp-17-01,1,1
32618060,17,1898,Downtown (Church & Dunn),,0,5622206,shp-17-01,1,1
32623060,17,1898,Downtown (Church & Dunn),,0,5602706,shp-17-01,1,1
32625060,17,1898,Downtown (Church & Dunn),,0,5635506,shp-17-01,1,1
32627060,17,1898,Downtown (Church & Dunn),,0,5624706,shp-17-01,1,1
32630060,17,1898,Downtown (Church & Dunn),,0,5602706,shp-17-01,1,1
32632060,17,1898,Downtown (Church & Dunn),,0,5621606,shp-17-01,1,1
32637060,17,1898,Downtown (Church & Dunn),,0,5637306,shp-17-01,1,1
220545060,17,1898,Oakville GO,,1,5635506,shp-17-51,1,1
220546060,17,1898,Oakville GO,,1,5621306,shp-17-51,1,1
220547060,17,1898,Oakville GO,,1,5602706,shp-17-51,1,1
220548060,17,1898,Oakville GO,,1,5602706,shp-17-51,1,1
47204060,17,1898,Oakville GO,,1,5620606,shp-17-51,1,1
47205060,17,1898,Oakville GO,,1,5623106,shp-17-51,1,1
47206060,17,1898,Oakville GO,,1,5622106,shp-17-51,1,1
47207060,17,1898,Oakville GO,,1,5636506,shp-17-51,1,1
47208060,17,1898,Oakville GO,,1,5622106,shp-17-51,1,1
47209060,17,1898,Oakville GO,,1,5637006,shp-17-51,1,1
47210060,17,1898,Oakville GO,,1,5636506,shp-17-51,1,1
47211060,17,1898,Oakville GO,,1,5621306,shp-17-51,1,1
47212060,17,1898,Oakville GO,,1,5637106,shp-17-51,1,1
47213060,17,1898,Oakville GO,,1,5635506,shp-17-51,1,1
47214060,17,1898,Oakville GO,,1,5621306,shp-17-51,1,1
47215060,17,1898,Oakville GO,,1,5622206,shp-17-51,1,1
47216060,17,1898,Oakville GO,,1,5635506,shp-17-51,1,1
47217060,17,1898,Oakville GO,,1,5602706,shp-17-51,1,1
47218060,17,1898,Oakville GO,,1,5635506,shp-17-51,1,1
47219060,17,1898,Oakville GO,,1,5624706,shp-17-51,1,1
47220060,17,1898,Oakville GO,,1,5602706,shp-17-51,1,1
47221060,17,1898,Oakville GO,,1,5637306,shp-17-51,1,1
57240060,17,1898,Oakville GO,,1,5636206,shp-17-51,1,1
57241060,17,1898,Oakville GO,,1,5636506,shp-17-51,1,1
57242060,17,1898,Oakville GO,,1,5621606,shp-17-51,1,1
84288060,17,1898,Oakville GO,,1,5623206,shp-17-51,1,1
84289060,17,1898,Oakville GO,,1,5623006,shp-17-51,1,1
84290060,17,1898,Oakville GO,,1,5623506,shp-17-51,1,1
84291060,17,1898,Oakville GO,,1,5623106,shp-17-51,1,1
84292060,17,1898,Oakville GO,,1,5620506,shp-17-51,1,1
84293060,17,1898,Oakville GO,,1,5636506,shp-17-51,1,1
84294060,17,1898,Oakville GO,,1,5620506,shp-17-51,1,1
84295060,17,1898,Oakville GO,,1,5600406,shp-17-51,1,1
84296060,17,1898,Oakville GO,,1,5622206,shp-17-51,1,1
84297060,17,1898,Oakville GO,,1,5602706,shp-17-51,1,1
84298060,17,1898,Oakville GO,,1,5622206,shp-17-51,1,1
220801060,18,1898,Bronte GO,,0,5623106,shp-18-01,1,1
220802060,18,1898,Bronte GO,,0,5623206,shp-18-01,1,1
220803060,18,1898,Bronte GO,,0,5622106,shp-18-01,1,1
220804060,18,1898,Bronte GO,,0,5621706,shp-18-01,1,1
220805060,18,1898,Bronte GO,,0,5623006,shp-18-01,1,1
220806060,18,1898,Bronte GO,,0,5623206,shp-18-01,1,1
220807060,18,1898,Bronte GO,,0,5622606,shp-18-01,1,1
220808060,18,1898,Bronte GO,,0,5638906,shp-18-01,1,1
220809060,18,1898,Bronte GO,,0,5639506,shp-18-01,1,1
220810060,18,1898,Bronte GO,,0,5620706,shp-18-01,1,1
220811060,18,1898,Bronte GO,,0,5623206,shp-18-01,1,1
220812060,18,1898,Bronte GO,,0,5620706,shp-18-01,1,1
220813060,18,1898,Bronte GO,,0,5631006,shp-18-01,1,1
220814060,18,1898,Bronte GO,,0,5639506,shp-18-01,1,1
220815060,18,1898,Bronte GO,,0,5631006,shp-18-01,1,1
220816060,18,1898,Bronte GO,,0,5623306,shp-18-01,1,1
220817060,18,1898,Bronte GO,,0,5632406,shp-18-01,1,1
220818060,18,1898,Bronte GO,,0,5621606,shp-18-01,1,1
220819060,18,1898,Bronte GO,,0,5635506,shp-18-01,1,1
220820060,18,1898,Bronte GO,,0,5635506,shp-18-01,1,1
220821060,18,1898,Bronte GO,,0,5635506,shp-18-01,1,1
32671060,18,1898,Bronte GO,,0,5620706,shp-18-01,1,1
32674060,18,1898,Bronte GO,,0,5622506,shp-18-01,1,1
32677060,18,1898,Bronte GO,,0,5623106,shp-18-01,1,1
32678060,18,1898,Bronte GO,,0,5629306,shp-18-01,1,1
32680060,18,1898,Bronte GO,,0,5622206,shp-18-01,1,1
32682060,18,1898,Bronte GO,,0,5620706,shp-18-01,1,1
32684060,18,1898,Bronte GO,,0,5609106,shp-18-01,1,1
32686060,18,1898,Bronte GO,,0,5620706,shp-18-01,1,1
32688060,18,1898,Bronte GO,,0,5636506,shp-18-01,1,1
32690060,18,1898,Bronte GO,,0,5620706,shp-18-01,1,1
32692060,18,1898,Bronte GO,,0,5623006,shp-18-01,1,1
220822060,18,1898,Oakville GO,,1,5636506,shp-18-51,1,1
220823060,18,1898,Oakville GO,,1,5622706,shp-18-51,1,1
220824060,18,1898,Oakville GO,,1,5620706,shp-18-51,1,1
220825060,18,1898,Oakville GO,,1,5622706,shp-18-51,1,1
220826060,18,1898,Oakville GO,,1,5620706,shp-18-51,1,1
220827060,18,1898,Oakville GO,,1,5624706,shp-18-51,1,1
220828060,18,1898,Oakville GO,,1,5635506,shp-18-51,1,1
220829060,18,1898,Oakville GO,,1,5603706,shp-18-51,1,1
220830060,18,1898,Oakville GO,,1,5639006,shp-18-51,1,1
220831060,18,1898,Oakville GO,,1,5603706,shp-18-51,1,1
220832060,18,1898,Oakville GO,,1,5622206,shp-18-51,1,1
220833060,18,1898,Oakville GO,,1,5603706,shp-18-51,1,1
220834060,18,1898,Oakville GO,,1,5621606,shp-18-51,1,1
220835060,18,1898,Oakville GO,,1,5603706,shp-18-51,1,1
220836060,18,1898,Oakville GO,,1,5621606,shp-18-51,1,1
220837060,18,1898,Oakville GO,,1,5635506,shp-18-51,1,1
220838060,18,1898,Oakville GO,,1,5603506,shp-18-51,1,1
220839060,18,1898,Oakville GO,,1,5621606,shp-18-51,1,1
32638060,18,1898,Oakville GO,,1,5636506,shp-18-51,1,1
32643060,18,1898,Oakville GO,,1,5623106,shp-18-51,1,1
32644060,18,1898,Oakville GO,,1,5636506,shp-18-51,1,1
32647060,18,1898,Oakville GO,,1,5636206,shp-18-51,1,1
32650060,18,1898,Oakville GO,,1,5636906,shp-18-51,1,1
32653060,18,1898,Oakville GO,,1,5636506,shp-18-51,1,1
32655060,18,1898,Oakville GO,,1,5610206,shp-18-51,1,1
32657060,18,1898,Oakville GO,,1,5623206,shp-18-51,1,1
32659060,18,1898,Oakville GO,,1,5636506,shp-18-51,1,1
32660060,18,1898,Oakville GO,,1,5621706,shp-18-51,1,1
32663060,18,1898,Oakville GO,,1,5622206,shp-18-51,1,1
32665060,18,1898,Oakville GO,,1,5623506,shp-18-51,1,1
32667060,18,1898,Oakville GO,,1,5622206,shp-18-51,1,1
32668060,18,1898,Oakville GO,,1,5637106,shp-18-51,1,1
220629060,19,1898,Uptown Core,,1,5600506,shp-19-51,1,1
220631060,19,1898,Uptown Core,,1,5621606,shp-19-51,1,1
220632060,19,1898,Uptown Core,,1,5638006,shp-19-51,1,1
220633060,19,1898,Oakville GO,,1,5617406,shp-19-01,1,1
220634060,19,1898,Oakville GO,,1,5617406,shp-19-01,1,1
220636060,19,1898,Oakville GO,,1,5638906,shp-19-01,1,1
220637060,19,1898,Oakville GO,,1,5624406,shp-19-01,1,1
220639060,19,1898,Oakville GO,,1,5604606,shp-19-01,1,1
234552060,19,1898,Uptown Core,,1,5630106,shp-19-51,1,1
234555060,19,1898,Uptown Core,,1,5629506,shp-19-51,1,1
33748060,19,1898,Oakville GO,,1,5621706,shp-19-01,1,1
33750060,19,1898,Oakville GO,,1,5622106,shp-19-01,1,1
35476060,19,1898,Oakville GO,,1,5624106,shp-19-01,1,1
35478060,19,1898,Oakville GO,,1,5623206,shp-19-01,1,1
35481060,19,1898,Oakville GO,,1,5621906,shp-19-01,1,1
35483060,19,1898,Oakville GO,,1,5623206,shp-19-01,1,1
35486060,19,1898,Oakville GO,,1,5635706,shp-19-01,1,1
35490060,19,1898,Oakville GO,,1,5622706,shp-19-01,1,1
35492060,19,1898,Oakville GO,,1,5609106,shp-19-01,1,1
35494060,19,1898,Oakville GO,,1,5621906,shp-19-01,1,1
35499060,19,1898,Oakville GO,,1,5622206,shp-19-01,1,1
35501060,19,1898,Oakville GO,,1,5623006,shp-19-01,1,1
35506060,19,1898,Oakville GO,,1,5623106,shp-19-01,1,1
35509060,19,1898,Oakville GO,,1,5622506,shp-19-01,1,1
35513060,19,1898,Oakville GO,,1,5623206,shp-19-01,1,1
35516060,19,1898,Oakville GO,,1,5622506,shp-19-01,1,1
35519060,19,1898,Oakville GO,,1,5622206,shp-19-01,1,1
35523060,19,1898,Oakville GO,,1,5623106,shp-19-01,1,1
35526060,19,1898,Oakville GO,,1,5623206,shp-19-01,1,1
35528060,19,1898,Oakville GO,,1,5624706,shp-19-01,1,1
35532060,19,1898,Oakville GO,,1,5638906,shp-19-01,1,1
35535060,19,1898,Oakville GO,,1,5624006,shp-19-01,1,1
35540060,19,1898,Oakville GO,,1,5620706,shp-19-01,1,1
35542060,19,1898,Oakville GO,,1,5623206,shp-19-01,1,1
35548060,19,1898,Oakville GO,,1,5635506,shp-19-01,1,1
35549060,19,1898,Oakville GO,,1,5639106,shp-19-01,1,1
35553060,19,1898,Oakville GO,,1,5621306,shp-19-01,1,1
35556060,19,1898,Oakville GO,,1,5624406,shp-19-01,1,1
35560060,19,1898,Oakville GO,,1,5622506,shp-19-01,1,1
35563060,19,1898,Oakville GO,,1,5621306,shp-19-01,1,1
